step,airplane,wing,panel_id,vertex_name,x,y,z
0,Example Airplane,Reflected Main Wing,0,Brpp_GP1_CgP1,0.9117600433553457,-5.75,0.8764971495884042
0,Example Airplane,Reflected Main Wing,0,Blpp_GP1_CgP1,1.0004111094708104,-6.5,0.9983478736469203
0,Example Airplane,Reflected Main Wing,1,Flpp_GP1_CgP1,0.6564288957325995,-5.75,0.8773868873031394
0,Example Airplane,Reflected Main Wing,1,Frpp_GP1_CgP1,0.5626533391993711,-5.0,0.7524368745144472
0,Example Airplane,Reflected Main Wing,1,Brpp_GP1_CgP1,0.8231089772398811,-5.0,0.754646425529888
0,Example Airplane,Reflected Main Wing,1,Blpp_GP1_CgP1,0.9117600433553457,-5.75,0.8764971495884042
0,Example Airplane,Reflected Main Wing,2,Flpp_GP1_CgP1,0.5626533391993711,-5.0,0.7524368745144472
0,Example Airplane,Reflected Main Wing,2,Frpp_GP1_CgP1,0.46887778266614255,-4.25,0.627486861725755
0,Example Airplane,Reflected Main Wing,2,Brpp_GP1_CgP1,0.7344579111244165,-4.25,0.6327957014713719
0,Example Airplane,Reflected Main Wing,2,Blpp_GP1_CgP1,0.8231089772398811,-5.0,0.754646425529888
0,Example Airplane,Reflected Main Wing,3,Flpp_GP1_CgP1,0.46887778266614255,-4.25,0.627486861725755
0,Example Airplane,Reflected Main Wing,3,Frpp_GP1_CgP1,0.37510222613291405,-3.5,0.5025368489370627
0,Example Airplane,Reflected Main Wing,3,Brpp_GP1_CgP1,0.6458068450089518,-3.5,0.5109449774128557
0,Example Airplane,Reflected Main Wing,3,Blpp_GP1_CgP1,0.7344579111244165,-4.25,0.6327957014713719
0,Example Airplane,Reflected Main Wing,4,Flpp_GP1_CgP1,0.37510222613291405,-3.5,0.5025368489370627
0,Example Airplane,Reflected Main Wing,4,Frpp_GP1_CgP1,0.28132666959968555,-2.75,0.3775868361483705
0,Example Airplane,Reflected Main Wing,4,Brpp_GP1_CgP1,0.5571557788934871,-2.75,0.38909425335433956
0,Example Airplane,Reflected Main Wing,4,Blpp_GP1_CgP1,0.6458068450089518,-3.5,0.5109449774128557
